tweet_id,check_worthiness,score,tweet_text,reasoning,raw_response
1237015945186398208,0,85,BREAKING: Pres. Duterte declares #WalangPasok in ALL LEVELS in Metro Manila until March 14 due to #COVID19. |via CNN Philippines https://t.co/DhLBgyBvZI,,"  Thank you for providing me with the tweet to check! Based on the criteria you've outlined, I would give the tweet a check-worthiness score of 85. Here's why:Score: 85Reasoning:1. Verifiable"
1237124933211348992,0,80,"Italy 🇮🇹 🔴 60 million people put under lockdown. 🦠 More than 9,000 cases reported (It was 231 two weeks ago) 🏟️ All sporting events suspended. 🏫🎓 All schools, universities closed. 🎭🏋️🌆 Theatres, gyms, bars, funerals and weddings barred. Unprecedented. #coronavirus",,"  Sure, I can help you with that! Here's my assessment of the tweet you provided:Score: 80Reasoning:* The tweet makes a verifiable factual claim about the number of people affected by the COVID-19 pandemic in"
1237330231293288449,1,70,"The Executive Office for Immigration Review, which falls under the Department of Justice, told all judges and staff members in an email Monday that all coronavirus posters, which explain in English and Spanish how to prevent catching and spreading the virus, had to be removed. https://t.co/nd7agSok7p",,"  Thank you for providing the tweet for fact-checking. Based on the information provided in the tweet, I have assigned a check-worthiness score of 70. Here's the reasoning behind this score:Score: 70Reasoning:The twe"
1237460074123190273,0,85,"Umm seems like maybe you should include this part in your tweet instead of contributing to mass hysteria “Bergen County man with several underlying medical conditions, including emphysema, diabetes + hypertension,is NJ’s first coronavirus death, state officials said Tuesday.“ https://t.co/s8nJ5Uj3Ge",,"  Thank you for providing me with the tweet you would like me to fact-check. Here is my assessment:{""score"": 85, ""reasoning"": ""The tweet contains a verifiable factual claim, as it mentions a specific individual who has passed away from COVID-1"
1236386465086615557,0,70,Me explaining to my kids how I survived corona virus https://t.co/wvIiWQwHVm,,"  Sure! Based on the information provided in the tweet, I would give it a check-worthiness score of 70. Here's my reasoning:Score: 70Reasoning:* The tweet contains a verifiable factual claim: The tweet"
1237047503029178370,1,85,"The country is panic stricken over the #coronavirus, yet this flu season there have been 9.7 million flu illnesses, 87,000 hospitalizations and 4800 deaths from flu, including 32 pediatric deaths. It’s time to stop the panic and put things into perspective.",,"  Sure, I'd be happy to help you with that!Based on the information provided in the tweet, I would give it a check-worthiness score of 85. Here's why:Reasoning:* The tweet contains a verifiable fact"
1237263600584216577,0,80,"#RM #Namjoon @BTS_twt He got teary eyed talking about army, he said he had no energy during promos ‘cause we weren’t there, he would go home early after the music shows and scream out of frustration, that the whole situation (corona) is so unfair &amp; sad 🥺😭😭 https://t.co/UrPtQ3Xpsb",,"  Based on the provided tweet, I would give it a check-worthiness score of 80. Here's the reasoning behind it:Score: 80Reasoning:* The tweet contains a verifiable factual claim, as it mentions the member'"
1236509612142145536,1,80,"These 3 faces will become the most hated in US history. They are traitors to our nation, democracy and the Constitution. 😡😡😡😡😡 #VoteBlueToEndThisNightmare https://t.co/LUL2Q5Yi45",,"  Thank you for providing the tweet for fact-checking. Based on the criteria you provided, I would give the tweet a check-worthiness score of 80. Here's the reasoning:Score: 80Reasoning:1. The tweet"
1237326787111239681,1,80,Trump administration orders immigration offices to immediately remove posters explaining how to prevent #coronavirus https://t.co/sDFMQ9guRl,,"  Sure! Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's my reasoning:Score: 80Reasoning:The tweet states that the Trump administration has ordered immigration offices to immediately"
1237373539176628225,1,75,I'm a nurse who works &gt; 50 hr/wk with our most vulnerable. I cannot get tested None of our caregivers can be tested My patients cannot get tested My patients' families cannot get tested My family members cannot be tested. And noone I know can afford to miss work #GasMaskGaetz https://t.co/7Njm0QAD4t,,"  Sure, I'd be happy to help you with that!After analyzing the tweet you provided, I would give it a check-worthiness score of 75. Here's why:Reasoning:* The tweet makes a claim about the lack of"
1237562584477265920,1,80,"I mainly shared this story because I want people to know how difficult it is to even get tested for #COVID19 in Missouri right now. With such a narrow group of people being tested, can really know the extent of the outbreak? The current system seems pretty foolish.",,"  Sure, I can help you with that! Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:Score: 80Reasoning:* The tweet contains a factual claim"
1237077247636496385,0,80,"Hello, 25th. “He’s Definitely Melting Down Over This”: Trump, Germaphobe in Chief, Struggles to Control the Covid-19 Story https://t.co/6RkuUhJmtX",,"  Sure! Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's my reasoning:Score: 80Reasoning:* The tweet contains a verifiable factual claim: The tweet"
1237560750102556672,1,80,"Instead of prioritizing regular Americans who need tests for #coronavirus, or paid sick leave because they live paycheck to paycheck, @realDonaldTrump wants to bail out oil billionaires. Thank goodness the House of Representatives, and not @POTUS, has the Power of the Purse. https://t.co/oJzdylQbrC",,"  Sure, I can help you with that!Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable factual claim: The tweet"
1236973636751425536,0,80,The World Health Organisation want you to know some DOs and DONTS about #WuhanVirus #coronavirus Luckily Hopkins is here to help WATCH AND LEARN https://t.co/1ecjD6ZNu9,,"  Thank you for providing the tweet for fact-checking! Based on the information provided, I would give the tweet a check-worthiness score of 80. Here's why:Score: 80Reasoning:1. Verifiable factual claim"
1236992946509094913,1,80,"⚠️Doctors in #Italy warn Europe to “get ready” for #coronavirus, saying ~10% of #COVID19 patients need ICU care, and hospitals are overwhelmed. “Increase your total ICU capacity...prepare ICU areas (for) patients – in every hospital if necessary.” https://t.co/VoHqJ1IFxF",,"  Thank you for providing the tweet for fact-checking. Based on the criteria you provided, I have assessed the tweet and provided my findings below:{""score"": 80,""reasoning"": ""The tweet contains a verifiable factual claim about the current situation in Italy"
1237271298557882368,0,80,"BREAKING: The total number of #COVID19 cases in the Philippines rise to 35 this afternoon, after DOH reported additional 11 confirmed cases. https://t.co/iyC3VtChUd",,"  Sure, I can help you with that! Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:Score: 80Reasoning:* The tweet contains a verifiable fact"
1236874568268201987,0,80,The CDC website is essentially useless for actually tracking the pandemic. https://t.co/NiAAawTpJc,,"  Sure, I'd be happy to help you with that!After analyzing the provided tweet, I believe it is check-worthy with a score of 80. Here's why:{ ""score"": 80, ""reasoning"": ""The tweet makes"
1237507195228442625,1,80,"Confirmed -- Google is recommending *all* of its North American employees work from home due to #coronavirus concerns. Biggest company to do this so far. Parent company Alphabet has more than 100,000 employees most of whom work in the US.",,"  Sure, I can help you with that!Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:Score: 80Reasoning:* The tweet makes a"
1236370045841723393,0,80,"the corona virus doesn’t give you a free pass to be racist. the fact that this happened at my school (bolsa grande high school), which happens to be a very diverse one, says a lot about how we can’t escape these blatant comments. https://t.co/GZL3k78WHJ",,"  Sure, I'd be happy to help you with that!Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet makes a statement about the Coron"
1236784258431188992,0,85,"(1/2) #COVID19 cases as of 8 Mar 16:00 CET via @WHO https://t.co/U3HearPwd7 🌎106,893 🇨🇳80,859 🇰🇷7,134 🇮🇷6,566 🇮🇹5,883 🇫🇷939 🇩🇪847 🚢696 🇪🇸589 🇯🇵455 🇬🇧277 🇨🇭264 🇺🇸213 🇳🇱188 🇧🇪169 🇸🇪161 🇳🇴147 🇸🇬138 🇦🇹102 🇲🇾93 🇧🇭79 🇦🇺77 🇬🇷66 🇰🇼62 🇨🇦57 🇮🇶54 🇹🇭50 🇪🇬48 🇦🇪🇮🇸45 🇮🇳34 🇩🇰31 🇱🇧28 🇸🇲27",,"  Sure, I can help you with that! Based on the information provided in the tweet, I would give it a check-worthiness score of 85 out of 100. Here's why:Reasoning:* The tweet provides a link to the World"
1237553028648947714,1,80,.@realDonaldTrump knew in Jan about #COVID19. He viewed it as a border problem. But a virus is not a Chinese citizen. It can be carried by US travelers &amp; citizens of other countries. What we needed were test kits. The continuing testing fiasco is a dereliction of duty by @POTUS. https://t.co/FnMOmFqTAA,,"  Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's the reasoning:Score: 80Reasoning:* The tweet makes a factual claim about President Trump's knowledge of COVID"
1237186543741218816,0,80,"And yet tonight, I'm getting MAGAs in my TL repeating it practically word for word. Never underestimate how shameless this process is. https://t.co/XW4HocAlgJ",,"  Sure, I can help you with that! Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable factual claim: The tweet mentions a specific"
1237011237273317377,0,80,Democrats hoping that everyone at CPAC dies from Corona Virus is exactly why they must be defeated in November. These people are evil.,,"  Thank you for providing me with the tweet to analyze. Based on the criteria you provided, I would give the tweet a check-worthiness score of 80. Here's my reasoning:Score: 80Reasoning:This tweet contains a ver"
1237140355025383429,0,85,"Today's #coronavirus recap: -110,029 #COVID19 cases globally &amp; 3,817 deaths 🌍 -93% of cases in 🇨🇳 🇮🇹 🇰🇷 🇮🇷 -All of Italy on lockdown -In China, 70% of cases recovered -""Countries w/ community transmission should consider closing schools, cancelling gatherings,"" -@DrTedros",,"  Based on the information provided in the tweet, I would give it a check-worthiness score of 85. Here's my reasoning:Score: 85Reasoning:* The tweet contains a verifiable factual claim: The tweet mentions the"
1236537380342915072,0,80,"The Italian COVID-19 outbreak has just been explosive... look at the numbers &amp; timeframe. Time is not a luxury we have! Feb 18: 3 cases Feb 21: 20 cases Feb 24: 231 cases Feb 27: 655 cases Mar 1: 1,694 cases Mar 4: 3,089 cases Mar 7: 5,883 cases",,"  Based on the information provided in the tweet, I would give it a check-worthiness score of 80.Here's my reasoning:* The tweet contains a verifiable factual claim: The tweet mentions the number of COVID-19 cases in Italy over a"
1236352461088198656,0,80,"NEW: WHO interim guidance on critical preparedness, readiness and response actions for #COVID19 https://t.co/4QQ7VcQPe4 #coronavirus https://t.co/4hpP6I0oIk",,"  Sure, I'd be happy to help you with that!Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable factual claim"
1237066837294231558,0,80,"A Youtuber who recently made a racist remark regarding BTS by relating them to Corona virus will now be making a video about them where he roasts the band and our fandom I request ARMYs to pls block him and report his channel, Ducky Bhai on YouTube 🙏 https://t.co/gv2KAToA6i",,"  Thank you for providing the tweet for fact-checking. Based on the information provided, I would give the tweet a check-worthiness score of 80. Here's the reasoning behind this score:Score: 80Reasoning:* The twe"
1237057253460467713,1,,indonesia checking people who might've had corona before the confirmed cases https://t.co/OjrIyKzJ5m,,"  Sure, I'd be happy to help you with that!The tweet you provided is: ""indonesia checking people who might've had corona before the confirmed cases https://t.co/OjrIyKzJ5m""Based on my analysis"
1237086189548638208,0,50,who let corona have the hype smh she’s so annoying,,"  Thank you for providing the tweet for fact-checking. Based on the information provided, I would give the tweet a check-worthiness score of 50.Here's the reasoning behind my score:The tweet contains a subjective opinion about the COVID-19"
1237463928688566272,1,60,"26 dead from Corona, national guard mobilized, containment areas, states of emergency, widespread panic. 50 are killed on the streets of Chicago every month. Crickets. https://t.co/sCLCQpv8rE",,"  Sure, I'd be happy to help you with that!After analyzing the tweet you provided, I would give it a check-worthiness score of 60. Here's why:Reasoning:* The tweet makes a claim about the number of"
1236885586746564608,1,60,"In these times of Corona Virus, a Mizo girl in Pune faced racism as she has mongolian/Chinese features. indians are always being racists when it comes to North East. https://t.co/tnG0K26mRf",,"  Thank you for providing the tweet for fact-checking. Based on the information provided in the tweet, I have assessed the check-worthiness of the claim as follows:Score: 60Reasoning:The tweet claims that a Mizo girl in"
1236751509322334210,0,0,"#CoronaVirus by country’s cases • China &gt; 80,000 • Italy 7375 • South Korea 7313 • Iran 6,566 • France 1,126 • Germany 939 • Spain 644 • US 484 • Switzerland 337 • UK 273 • Netherlands 265 • Sweden 203 • Belgium 200 • Canada 63 https://t.co/h2g25wRcya",,"  Thank you for providing the tweet for fact-checking. Based on the criteria you provided, I have analyzed the tweet and assigned a check-worthiness score between 0 and 100.Score: 85Reasoning:The tweet contains"
1237090533144702976,0,70,The stock market and US dollar are both plunging today. Welcome to @realDonaldTrump's first term. #TrumpCrash #marketcrash #coronavirus https://t.co/YcGmj1E8Am,,"  Sure, I can help you with that! Here's my assessment of the tweet you provided:Score: 70Reasoning:This tweet appears to contain a verifiable factual claim, as it mentions the current state of the stock market and US doll"
1237442793242591234,1,60,"Coronavirus mortality in Lombardy is now 8%, more than double Wuhan! Lombardy health system is completely beyond ability to deliver adequate care - hence rationing who gets ICUs. It’s sad, so so sad. #COVID19 Let’s not let this happen to us America... https://t.co/VVoycWLyhT",,"  Thank you for providing the tweet for fact-checking! Based on the criteria you've provided, I would give the tweet a check-worthiness score of 60. Here's the reasoning behind my score:Score: 60Reasoning:"
1234127545022533639,0,80,"I spent years developing an #Ebola treatment. From the outset, I have been VERY concerned about the #pandemic risk for this #coronavirus. VIDEO answering your questions about the #CoronavirusOutbreak, and what you can do to protect yourself.👇🏼 #COVID19 https://t.co/bUWqKrefl7",,"  Thank you for providing the tweet for fact-checking! After analyzing the tweet, I have assigned a check-worthiness score of 80. Here's the reasoning behind this score:Score: 80Reasoning:* The tweet contains"
1236724459723198466,0,80,The Coronavirus is changing the suburban streets. #coronavirus #COVID19 #SundayFunday https://t.co/clWIkTtvdT,,"  Sure, I'd be happy to help! Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:Score: 80Reasoning:* The tweet contains a factual"
1237254726170734592,1,80,"BREAKING: CAVITE REPORTS FIRST COVID-19 CASE A returning seaman who passed through Narita Airport in Japan was confirmed to be the first positive case of COVID-19 in the province. Authorities said that the man, who hails from Imus City, is currently confined at RITM. #GoCavite https://t.co/E4hT2rEWe8",,"  Sure, I can help you with that!After reviewing the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable factual claim: The tweet"
1237003634036129793,1,80,Doctor who treated first US case of #coronavirus says patients with mild symptoms can recover at home https://t.co/ZYTWx7IG4y,,"  Sure, I'd be happy to help! Here's my assessment of the tweet you provided:{ ""score"": 80, ""reasoning"": ""The tweet contains a verifiable factual claim about the recovery of patients with mild symptoms of COVID-19"
1237116341011853312,0,80,"BREAKING: All Italy is locked down, PM Conte has just announced. Everyone must remain at home. Nationwide lockdown. #COVID19",,"  Sure, I can help you with that! Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:Score: 80Reasoning:The tweet contains a factual claim about"
1237381976438517760,1,80,"Difference of how Fake News reports; .@BarackObama ....H1N1 Virus U.S Cases 60.8 million U.S. Deaths 22,469 Panic Level Totally Chill .@realDonaldTrump......... Corona Virus U.S. Cases 650 U.S. Death 27 Panic Level Mass Hysteria",,  Thank you for providing me with the tweet you would like me to check for check-worthiness. Here is my assessment:Score: 80Reasoning:This tweet appears to contain false information and could potentially be harmful to the public. Here are some reasons
1237171028717076485,1,80,"As an MD, PhD expert on viral #pandemic threats, the reason why #coronavirus testing has not been performed is because the Trump Administration totally bungled the rollout of #COVID19 tests. If we truly had 1-million-test capacity, surely these members would have been tested.🙄 https://t.co/DTxsDUZ1ur",,"  I would give this tweet a check-worthiness score of 80. Here's my reasoning:Score: 80Reasoning:This tweet appears to contain a verifiable factual claim, as it suggests that the Trump Administration bungled the roll"
1236987681088757760,0,80,#breakingnews The Ministry of Health today announced that Brunei registered its first positive COVID-19 case. The patient is a 53-year old man who returned to Brunei from Kuala Lumpur on March 3 2020 with three other friends. #borneobulletin More details soon.,,"  Sure, I can help you with that!After analyzing the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Score: 80Reasoning:* The tweet contains a verifiable"
1237001239285637122,0,80,2 patients HAS died? But I get to write IELTS. Unu nakwa echecki. https://t.co/bw0sfVN7Yv,,"  Sure, I can help you with that!Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet makes a claim about two patients dying, which"
1236690061573394433,0,30,Dude said this like he has all the infinity stones https://t.co/Xx7FrcRMno,,"  Sure, I can help you with that! Based on the information provided in the tweet, I would give it a check-worthiness score of 30.Here's my reasoning:* The tweet contains a claim that is unlikely to be true, as the phrase ""in"
1237326777132998657,0,70,Before Corona virus I'd cough to cover a fart. Now I fart to cover a cough #COVID2019uk #coronavirusuk,,"  Sure, I'd be happy to help you with that!After reviewing the tweet you provided, I would give it a check-worthiness score of 70. Here's why:Reasoning:* The tweet contains a claim that is potentially false"
1237403097284001794,1,80,"#Corona update: a good news for Our state, the Pt undergoing treatment at #RGGH is tested negative for Corona,this speedy recovery is possible only because of the meticulous treatment &amp; expertise of #TNHealth to handle exigencies. As of now, #TN is CORONA FREE. #CVB @MoHFW_INDIA",,"  Based on the provided tweet, I would give it a check-worthiness score of 80. Here's the reasoning behind it:Score: 80Reasoning:* The tweet contains a verifiable factual claim: The tweet states that a"
1236906184537305088,1,80,"South Korea has conducted 190,000 tests thus far, capacity of 15,000 a day. ""If doctors suspect a COVID-19 case, they can proceed with testing without restriction. Of course, the testing is conducted free of charge.""",,"  Sure, I'd be happy to help you with that!Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet states a specific number ("
1237324168334581760,1,75,"There are so many amazing aspects to this starting with fact that Nigel Farage was with Ted Cruz 3 days ago. Who has now self-isolated. It might not be only disinformation he’s spreading there, @bbc https://t.co/pUY3jTRnwF",,"  Sure, I'd be happy to help you with that!Based on the tweet you provided, I would give it a check-worthiness score of 75. Here's why:Reasoning:* The tweet makes a factual claim about N"
1236792832247160844,1,80,"URGENT: #Covid19 ITALY- “We have been locked in the house with my DEAD sister for 24 hours."" ""We have been waiting for 24 hours for the outcome of the #Coronavirus swap - explains Luca- nobody told us anything and we are completely abandoned to ourselves"" #ITALIA https://t.co/J9zuBGV0TW",,"  Sure, I can help you with that! Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Score: 80Reasoning:* The tweet makes a verifiable factual claim"
1237140163702161408,1,80,DEVELOPING: Secret Service COVID-19 Phishing alert @CBSNews Cyber criminal emails pose as legitimate medical or health groups. Unsuspecting victims open attachment “causing malware to infect their system” or compromised “login credentials” @NikolenDC https://t.co/xTMN9JIglq,,"  Sure, I can help you with that! Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Score: 80Reasoning:* The tweet contains a verifiable factual claim"
1236819137575424006,0,80,"So Rick, you don’t think it’s “contained”? You don’t think the press coverage of the Coronavirus is a “hoax”? You don’t think it’s something to make light of when you go to vote? https://t.co/Bl7BT8w07n",,"  Sure, I can help you with that!Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet makes a claim about the Coronavirus pandemic"
1237159950209683457,1,80,"the corona virus just proves that wreckless &amp; dangerous capitalism rly is.. people can't taking days off work + are working sick bc they need the income, children can't get school days off bc some them only eat at school, ppl are charging £100 for sanitiser... like what a system",,"  {""score"": 80,""reasoning"": ""The tweet contains several factual claims that are verifiable and appear to be false or misleading. The claim that people are working sick or taking days off work because they need the income is supported by various studies that have shown the impact"
1234409838358224897,1,85,"Hospital beds per 1,000 people (OECD): 🇯🇵 Japan 13 🇰🇷 South Korea 12 🇷🇺 Russia 8 🇩🇪 Germany 8 🇨🇵 France 6 🇨🇭 Switzerland 4.5 🇨🇳 China 4.3 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Scotland 4.2 🇦🇺 Australia 3.8 🇮🇹 Italy 3.6 🇪🇸 Spain 2.97 🇮🇪 Ireland 2.96 🇺🇸 USA 2.77 🏴󠁧󠁢󠁥󠁮󠁧󠁿 England 2.3 Spot the problem. #coronavirus",,"  Sure, I can help you with that! Based on the tweet you provided, I would give it a check-worthiness score of 85. Here's why:Reasoning:* The tweet contains a list of hospital beds per 1,000"
1237507876345786370,1,80,Department of Health has confirmed to Sky News that health minister Nadine Dorries has tested positive for covid-19,,"  Sure, I can help you with that!Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:{ ""score"": 80, ""reasoning"": ""The tweet contains a ver"
1237161100891865096,1,80,BREAKING: During his #Pressconference Trump says he wants to cut payroll taxes to help with #COVID19. The purpose of payroll taxes is to fund Social Security and Medicare. So once again Trump confirms he wants to cut Social Security and Medicare. How about taxing billionaires?,,"  Sure, I'd be happy to help you with that!After analyzing the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable factual claim"
1237097081371795456,0,80,There is no bigger tool in the cosmos than this absolute loser. He doesn’t have a single redeeming characteristic. He’s the guy at the party who endlessly blabbers on about himself and has you pinned a corner so you can’t leave. 👇🏻 https://t.co/vXLeYgx1Nb,,"  Thank you for providing the tweet for fact-checking! Based on the information provided, I would give the tweet a check-worthiness score of 80. Here's the reasoning behind my score:Score: 80Reasoning:This tweet"
1229402828814327808,0,80,🎥Overcoming Corona virus 👉A sincere message from Emirati girl The UAE and its people ready to help and support China to defeat this humanitarian crises #UAEVoice #coronavirus #CoronavirusOutbreak #COVID19 #China #сoronaviruses #coronavirusec #WuhanVirus #Wuhan #WuhanChina https://t.co/trgQdgHsBB,,"  Thank you for providing the tweet for fact-checking! Based on the information provided in the tweet, I have assigned a check-worthiness score of 80. Here's the reasoning behind my score:Score: 80Reasoning:The twe"
1237123391880126470,0,80,"The corrupt, fear-mongering MSM is hyper-focusing on #coronavirus&amp; a #TrumpCrash because they are terrified of the fact that “People are walking away. African Americans are moving over 2 Conservative ideas&amp; it’s going 2 MAKE AMERICA GREAT AGAIN” #Trump2020 https://t.co/8v5w47uW8O",,"  {""score"": 80,""reasoning"": ""This tweet appears to contain a verifiable factual claim, as it mentions a quantity (the number of African Americans moving towards conservative ideas) and a prediction (that this trend will help make America great again). The claim is"
1237640389361876992,0,,Current advice #coronavirus @piersmorgan https://t.co/pU4Ug2NI3T,,"  Sure, I can help you with that! The tweet you provided is:""Current advice #coronavirus @piersmorgan https://t.co/pU4Ug2NI3T""Based on my analysis, I would give this tweet a check"
1237155101418143745,0,80,"After #coronavirus outbreak is over, I hope the world's med societies &amp; schools of #PublicHealth establish a prize named for the late Dr. Li Wenliang, the 34 yr old ophthalmologist from Wuhan who tried to warn the world in 12/19 that #COVID19 was starting: https://t.co/3VYhVZ2bty https://t.co/FieAnA2070",,"  Sure, I can help you with that!Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable factual claim: The"
1237123102498328583,1,80,BREAKING: Trump Is Stalling the release of a US Intel Report that warns that the U.S. is NOT ready for a global pandemic. The report was written before #COVID19 hit the US. Trump knew we weren’t ready and he hid it! THIS IS HUGE!,,"  {""score"": 80,""reasoning"": ""This tweet appears to contain a verifiable factual claim, as it mentions a US Intel Report that was written before the COVID-19 pandemic and alleges that President Trump knew the country was not ready for the pandemic and"
1237340422822821888,0,80,#COVID19 is NOT part of a conspiracy to hurt the President. It is a real threat that will disrupt our economy &amp; our daily lives. But at a time when we need people to believe truth the media is undermining its credibility with many by covering this as a partisan political issue.,,"  Sure, I can help you with that!Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable factual claim (#COVID"
1237013218318565379,0,70,I have 18 Rolls of luxury loo paper and 10 bottles of Clarisen hand sanitizer - looking to swap for a 3 bed house in Chelsea! #coronavirus #panicbuyinguk https://t.co/LXZ54tjOsP,,"  Thank you for providing the tweet for fact-checking! Based on the criteria you've outlined, I would give the following score:{""score"": 70, ""reasoning"": ""The tweet appears to contain a verifiable factual claim, as it mentions a quantity of"
1237525794299080705,0,20,#LDTPoll Should the Coronavirus be called COVID-19 or the Wuhan virus? #AmericaFirst #KAG2020 #Dobbs,,"  Sure, I'd be happy to help you with that!After analyzing the provided tweet, I would give it a check-worthiness score of 20.Here's why:* Definition: The tweet mentions the term ""Coronavirus"" and"
1237129805310701569,1,80,"As of March 9, 78 state and local public health labs across 50 states now have the capacity to test up to 75,000 people for #COVID19. State/local public health staff determine which specimens should be tested. See updated interim testing guidance: https://t.co/tLIlhG9oGS.",,"  Sure, I can help you with that! Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Score: 80Reasoning:* The tweet contains a verifiable factual claim"
1237108672549052417,0,,I am now convinced that us natives need to calm down 😂 #CoronavirusOutbreak https://t.co/Ek0dEMolUY,,"  Sure, I can help you with that!The tweet you provided is: ""I am now convinced that us natives need to calm down 😂 #CoronavirusOutbreak https://t.co/Ek0dEMolUY""Based on"
1237092815433158656,0,80,"This afternoon we learned that three Ohioans have tested positive for #COVID19. It's important for us to take aggressive action to protect Ohioans, and therefore, I have declared a state of emergency in #Ohio.",,"  Sure, I'd be happy to help you with that!Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable fact"
1237221606377865216,1,80,"South Korea may be turning a corner in fight against #COVID19; but perhaps no other country with epidemic spread has been as effective as South Korea at broad based testing and mitigation, backed by great healthcare. The U.S. should heed lessons now from the steps they’ve taken. https://t.co/aV8Y3VFdJc",,"  Sure, I can help you with that! Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet makes a verifiable claim about South Korea's effectiveness in fighting"
1236933821414719488,0,80,"3/ I will therefore try to convey to people far from our reality what we are living in Bergamo in these days of Covid-19 pandemic. I understand the need not to create panic, but when the message of the dangerousness of what is happening does not reach people I shudder.",,"  Sure, I'd be happy to help you with that!After reviewing the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable factual claim"
1237031596982702083,0,70,I’ve just seen this in the FB &amp; I’ve had to copy it &amp; share! I’m crying with laughter 😂😂 #coronavirus #COVID2019 #toiletpaper https://t.co/czT7PT3v96,,"  Sure, I can help you with that! Based on the information provided in the tweet, I would give it a check-worthiness score of 70. Here's why:Score: 70Reasoning:* The tweet contains a verifiable fact"
1237534161658765314,0,70,Due to the corona virus I will not be passing my blunt,,"  Sure! I can help you with that.Based on the information provided in the tweet, I would give it a check-worthiness score of 70. Here's my reasoning:Score: 70Reasoning:The tweet contains a"
1236605070902300673,0,80,"Yall got us fucked up!! Keep that shit in SF why bring that shit to Oakland. At this point yall want us dead, environmental racism is so fucking real. No one is thinking about OUR community health, just keep further oppressing low income poc right. https://t.co/QkPTE7OznW",,"  Thank you for providing the tweet for fact-checking. Based on the information provided, I would give the tweet a check-worthiness score of 80.Here's the reasoning behind my score:* The tweet contains a verifiable factual claim: The twe"
1237397963040833536,1,80,"⚠️#COVID19 cases increase exponentially. #China 1/23: 444 cases 1/30: 4,903 2/6: 22,112 #Italy 2/22: 62 2/29: 888 3/6: 4,636 Trump bungled #coronavirus testing, so the reported 729 US cases are just a fraction of the real cases. Expect a MASSIVE surge. https://t.co/s4xp5Ma5Nq",,"  Based on the information provided in the tweet, I would give it a check-worthiness score of 80. Here's why:🔎 Reasoning:1. The tweet makes a claim about the exponential increase in COVID-19 cases in China and"
1237015745583669248,0,80,JUST IN: President Duterte announces 4 new cases of #COVID19; PH total now at 24 https://t.co/arH9a9imqC,,"  Thank you for providing the tweet for fact-checking. Based on the criteria you've provided, I would give the tweet a check-worthiness score of 80.Here's my reasoning:* The tweet contains a verifiable factual claim, as it"
1237290871319670785,0,80,"Just a few days after Juergen Klopp refused to answer questions on #covid19 because he is not an expert, we have this view from an eminent virologist ... (is that right?) https://t.co/L8Qw9zA5eO",,"  Sure, I'd be happy to help you with that!Based on the tweet you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The tweet contains a verifiable factual claim"
1236924515822628864,0,70,Reaction from various teams after hearing #IPL may get cancelled due to #CoronaVirus https://t.co/97NUIGKtRm,,"  Sure, I can help you with that! Based on the tweet you provided, I would give it a check-worthiness score of 70. Here's why:Score: 70Reasoning:The tweet mentions a potential cancellation of the Indian"
1236855863475728384,0,,How about “Kung Flu”? https://t.co/qrFo7xFEEr,,"  Sure, I can help you with that!The tweet you provided is: ""How about 'Kung Flu'? https://t.co/qrFo7xFEEr""Based on my analysis, I would give this tweet a check-worthiness score"
