event_id,claim,label,check_worthiness
184907,Every U.S. president since 1976 has declared at least one national emergency.,2,1.0
185075,"Oklahoma State Rep. Justin Humphrey said he viewed a pregnant woman as a ""host"" for the fetus she carried. ",2,1.0
185088,Democratic legislators passed a bill to fund college for undocumented immigrants using taxpayer money.,1,1.0
185210,Cellphone bluetooth sensors can detect the presence of credit card skimmers in gas pumps.,1,1.0
185224,"U.S. Rep. Alexandria Ocasio-Cortez ""chased"" Amazon away from establishing a second headquarters in her district.",1,1.0
185327,"A video documents that Planned Parenthood harvested the brain from a living, late-term aborted fetus.",1,1.0
186003,New Jersey passed a bill to keep President Trump off 2020 ballots if he doesn’t release his tax returns.,2,1.0
186301,"While mayor of San Francisco mayor in 1984, Dianne Feinstein repeatedly ordered the reinstallation of a Confederate battle flag outside City Hall. ",1,1.0
186318,"Lady Gaga said ""I had a boyfriend who told me I'd never succeed .... I said to him someday you won't be able to order a cup of coffee without hearing about me.""",2,1.0
186384,Senator Mitch McConnell increased his net worth by $2.4 million every year for a decade while in office.,1,1.0
186511,A photograph shows a billboard in the U.S. promoting the wearing of hijabs.,2,1.0
186561,A couple sued Planned Parenthood for child support over a failed abortion.,2,1.0
186871,"Michael Cohen, former personal attorney to President Donald Trump, once also served as personal attorney to former Secretary of State Hillary Clinton. ",1,1.0
187164,"In the late 1800s and early 1900s, Louis Vuitton sponsored ""human zoos"" in which black people were put on display like exotic circus animals.",1,1.0
187168,A photograph shows an eagle catching a drone. ,2,1.0
187255,"In 2018, Oprah Winfrey promoted a pro-choice online campaign called #ShoutYourAbortion. ",1,1.0
187263,"An employee at a women's health center in Bronx, New York, told an undercover pro-life activist she should dispose of a baby born alive after a failed abortion. ",1,1.0
187337,A company is developing a lab-grown chicken nugget made from feathers. ,1,1.0
187578,"A photograph shows a pair of ""negro skin shoes.""",1,0.0
187811,Intravenous drug users commonly clean their needles by sticking them into rolls of toilet paper in public bathrooms. ,1,1.0
187972,A video shows a 10-month-old baby drawing cartoons. ,1,1.0
188029,"Joe Biden once said that, “When it comes to civil rights and civil liberties, I’m a liberal but that’s it. I’m really quite conservative on most other issues.”",2,1.0
188036,A photograph shows Donald Trump signing a woman's chest. ,2,1.0
188201,Playboy published nude photographs of 10-year-old actress Brooke Shields.,2,1.0
188241," Patrick Moore, who once described anthropogenic climate change as “fake science” on the morning opinion program ""Fox and Friends,"" co-founded the environmental action group Greenpeace.",1,1.0
188337,"Justin Schneider was ""given no jail time,"" despite having strangled and assaulted a hitchhiker in Anchorage, Alaska, in 2017.",2,1.0
188505,"In March 2019, the European Union announced that, beginning in 2021, certain non-European travellers (including U.S. citizens) would require a visa to visit Europe. ",1,1.0
188749,A Muslim student set fire to a Christian school in protest of U.S. President Donald Trump. ,1,1.0
188915,Muslim militants killed 120 Christians in Nigeria during a three-week period in February and March 2019. ,1,1.0
188989,New Zealand Prime Minister Jacinda Ardern wore a hijab and offered financial assistance in support of Christchurch shooting victims.,2,1.0
189113,A text-based meme accurately portrays various Democrat politicians' success rate at passing legislation.,1,1.0
189299,A form of strep infection is capable of affecting the nasal cavity and face.,2,1.0
189438,"Some 700-plus undocumented migrants, including sex offenders, were apprehended by the U.S. Border Patrol overnight.",2,1.0
189602,A photograph shows a stairwell deeply covered with buttons at an abandoned button factory. ,2,0.0
189823,"Minnesota Democrat Ilhan Omar held ""secret fundraisers"" with ""Islamic groups tied to terror.""",0,1.0
190087,A video shows Pope Francis withdrawing his hand as a line of people attempted to kiss his papal ring. ,2,1.0
190118,"In March 2019, U.S. Education Secretary Betsy DeVos proposed eliminating a near-$18 million grant for Special Olympics programs.",2,1.0
190250,A zeppelin airship flew over Giza in Egypt in 1931. ,2,1.0
190495,"The Trump administration housed some undocumented immigrants at a makeshift facility under a bridge in El Paso, Texas, in March 2019.",2,1.0
190688,An ad for Winston brand cigarettes featured a pregnant woman touting low birth weight as a benefit of smoking.,0,1.0
190841,Some 90 pounds of cocaine was found on a cargo ship owned by U.S. Senate Majority Leader and anti-drug politician Mitch McConnell. ,0,1.0
190895,A Gallup survey has identified Barack Obama as the 'Most Admired Man' in the world for 11 straight years.,2,1.0
190903,A video shows dozens of delivery drones being released from an Amazon blimp. ,0,1.0
191098,"In 2019, Brunei confirmed their intention to introduce new laws that included a penalty of death by stoning for gay sex. ",2,1.0
191120,Alexandria Ocasio-Cortez graduated cum laude from Boston University's College of Arts and Sciences in 2011.,2,1.0
191288,Photographs show a real animal called the Malabar giant squirrel. ,2,1.0
191299,"If implemented, the provisions of Texas Senate Bill 17 would ""allow doctors to refuse LGBTQ patients.""",1,1.0
191326,A photograph shows a gorilla knitting itself a scarf. ,0,0.0
191329,"Pat Robertson said the feminist agenda encourages women to ""kill their children, practice witchcraft, and become lesbians.""",2,1.0
191395,"In April 2019, when the U.S. House of Representatives voted to reauthorize the Violence Against Women Act, the NRA opposed the move due to the addition of amendments that would lower the criminal threshold required to bar someone from buying a gun.",2,1.0
191460,"Canadians can be fined $1,000 for eating while driving.",1,1.0
191526,Family relatives of former U.S. Attorney General Eric Holder own property used as an abortion clinic. ,1,1.0
191666,Australia is going to introduce 33 different genders on birth certificates and passports.,0,1.0
191683,"Alexandria Ocasio-Cortez neglected to vote for her own ""Green New Deal"" resolution, which was defeated without receiving a single vote in favor.",0,1.0
191749,"A nurse employed in a Zambian hospital swapped nearly 5,000 babies at birth and gave them to the ""wrong"" parents.",0,1.0
191935,"Celine Dion launched a ""Luciferian gender-neutral"" children's clothing line.",0,1.0
192147,ALDI removed the cross from their hot cross buns to appease other religions. ,0,1.0
192307,Democrats in a committee of the New York Assembly voted to block a bill extending the state's tuition aid program covering Gold Star families to include children of service members killed or disabled while not in combat.,2,1.0
192517,Musician XXXTentacion staged his death and was found alive on 15 April 2019. ,0,0.0
192538,"Donald Trump said reading ""Mein Kampf"" in college had a profound effect on him and he has tremendous respect for Adolf Hitler as a leader.",0,1.0
192790,A photograph of a fire at Notre Dame Cathedral in Paris shows the Eiffel Tower directly in the background. ,2,1.0
192944,Former U.S. President Barack Obama endorsed the grandson of a terrorist for federal office.,2,1.0
193073,"In April 2019, Democrat Ohio State Rep. Janine Boyd proposed exempting black women from stringent new abortion restrictions.",2,1.0
193187,"There is an official Google Doodle commemorating Ramadan, but not one for the holiday of Easter.",0,1.0
193235,"Following the French Revolution, the French planted a forest of oak trees at Versailles to be used should repairs to Notre Dame ever be needed again.",0,1.0
193420,An image shows reality television star Kim Kardashian wearing mirrored sunglasses at a poker tournament. ,2,0.0
193494,North Carolina prohibited and criminalized the use of Sharia law. ,1,1.0
193518,"""The Simpsons"" television show predicted the fire at Notre Dame Cathedral in France in April 2019. ",0,1.0
193538,"Tina Turner is gravely ill due to stomach or intestinal cancer, a stroke, and/or rejection of a kidney or liver transplant.",1,1.0
193544,"A sex-trafficking ring is using Snapchat to locate and kidnap unwitting girls into sex-trafficking operations in Lawrence, Mass.",0,1.0
193545,"Thomas Fitzpatrick ""borrowed"" a plane and landed it on a New York street in 1956 on a bar bet and then again two years later.",2,1.0
193624,New York City is set to ban hot dogs and processed meats in an effort to combat climate change. ,0,1.0
193628,"In 2018 or 2019, Brea Olinda Unified School District in California ""taught pedophilia as a sexual orientation.""",0,1.0
193672,"George Washington said, ""Firearms stand next in importance to the Constitution itself.""",0,1.0
193684,A photograph shows a man standing behind a sleeping walrus atop a submarine. ,1,1.0
193777,"A new high school textbook describes U.S. President Donald Trump as ""mentally ill"" and his supporters as racist.",0,1.0
193864,"A video shows the Coachella ferris wheel ""dancing"" as it rotates. ",0,1.0
193938,Chase Bank deleted a tweet advising consumers to shore up low account balances by not eating out or buying coffee.,2,1.0
194203,"Dozens of people on the set of the film ""Titanic"" were sickened after eating seafood chowder that had been spiked with the drug PCP on the final day of shooting.",2,1.0
194264,"Women and doctors meet to determine whether to ""execute"" newborn babies.",0,1.0
194326,"U.S. Sen. Bernie Sanders said ""Christianity is an insult to Muslims.""",0,1.0
194343,"In January 2013, future U.S. Rep. Ilhan Omar was arrested on suspicion of trespass in Minneapolis. ",2,1.0
194498,"Conservative commentator Stephen Moore once said: ""I'd get rid of a lot of these child labor laws, I want people starting to work at 11, 12.""",2,1.0
194541,The government of Japan announced that it was banning microwave ovens' use in the country by 2020. ,0,1.0
194655,Video footage shows children at a Muslim school in Philadlephia singing a song whose lyrics contained violent imagery.,2,1.0
194782,Then-U.S. Sen. Joe Biden withdrew from the 1988 presidential race after admitting to plagiarism and exaggeration of his academic record.,2,1.0
194802,U.S. President Donald Trump said that suicide bombers should get the death penalty. ,0,1.0
194920,Then-Vice President Joe Biden publicly revealed the identity of the special-operations unit responsible for Osama bin Laden’s killing during a 3 May 2011 speech at the Atlantic Council Awards Dinner.,0,1.0
195235,"U.S. Rep. Alexandria Ocasio-Cortez posted a video of herself being ""scared"" at discovering a garbage disposal in her apartment.  ",2,1.0
195238,A flier that encouraged Delta employees to buy a video game console rather than paying union dues was authentic and created by Delta Air Lines. ,2,1.0
195395,"U.S. President Thomas Jefferson said: ""The government will one day be corrupt and filled with liars, and the people will flock to the one that tells the truth.""",0,1.0
195497,"Georgia's House Bill 481 would, when implemented, leave women open to prosecution for criminal abortion, murder, or second-degree murder for having abortions or miscarriages.",1,1.0
195604,"Sen. Joe Biden told an audience which included hundreds of African Americans that Republican economic policies would ""put y'all back in chains.""",2,1.0
195662,"The FBI discovered a terrorist compound in Alabama, as reported in May 2019.",1,1.0
195783,People working with 5G equipment are required to use hazmat suits to protect themselves against radiation. ,0,1.0
196049,"A photograph shows markings on a turtle's shell that resemble the word ""God."" ",2,1.0
196074,The Illegal Immigration Reform and Immigrant Responsibility Act of 1996 says that non-citizens who vote must be deported.,2,1.0
196619,"New York Mayor Bill de Blasio was previously named ""Warren Wilhelm Jr."" and once supported the socialist government of the Sandinistas in Nicaragua.",2,1.0
196740,"A photograph shows a tombstone from 1875 that marks the resting place of Kate McCormick, who reportedly died after a botched abortion.",2,1.0
196881,"In May 2019, the city of Statesville, N.C., filed for a court injunction to force Camping World to remove an American flag from their local branch.",1,1.0
196950,Anti-abortion Republican U.S. Rep. Scott DesJarlais testified that he encouraged some women to have abortions.,2,1.0
197407,U.S. Rep. Ilhan Omar once said she hated living in the United States and was better off in a refugee camp in Kenya (or words to that effect).,0,1.0
197465,A video shows Nancy Pelosi drunkenly slurring her speech during an event in May 2019.,0,1.0
197710,Houston police arrested a man who confessed to killing and eating almost 40 people. ,0,1.0
197721,A photograph shows a long line of climbers waiting to ascend Mount Everest. ,2,1.0
197736,"U.S. President Donald Trump said: ""Kim Jong Un is smarter and would make a better President than Sleepy Joe Biden.""",0,1.0
197760,"In 2017, 2018 or 2019, the U.S. Centers for Disease Control and Prevention warned the public about a shipment of Zika-contaminated bananas. ",0,1.0
197845,The combination of green stalks and brown spots in a bunch of bananas is indicative of chemical ripening; black stalks indicate a naturally ripened banana.  ,0,1.0
197934,U.S. senator Kirsten Gillibrand called for taxpayers to fund Social Security benefits for undocumented immigrants.,0,1.0
198007,"Theodore Roosevelt said: ""There is but one answer to terrorism and it is best delivered with a Winchester rifle.""",2,1.0
198057,"An opinion piece entitled ""Thoughts from a hipster coffee shop"" was written by conservative commentator Alyssa Ahlgren. ",2,0.0
198066,"In the spring of 2019, the White House asked U.S. naval and Air Force officials to ensure the USS John S. McCain, or its name, was not visible during U.S. President Donald Trump's 27 May speech in Japan. ",1,1.0
198249,"Target is donating $100,000 to ""promote gay lifestyles to school children.""",0,1.0
198627,"The Virginia Beach shooter was a ""black Muslim"" Democrat, and the ""MSM"" are not reporting it.",1,1.0
198646,"Hillary Clinton said that If Donald Trump won the 2016 presidential election, 'We're all going to hang from nooses'?",0,1.0
198675,"Albert Einstein said: ""We are slowed down sound and light waves, a walking bundle of frequencies tuned into the cosmos. We are souls dressed up in sacred biochemical garments and our bodies are the instruments through which our souls play their music.""",0,0.0
198795,"The factual claims made in a Facebook video entitled ""Is your food fake or real? Find out with these 16 easy tests at home!"" are valid.",0,1.0
198820,Pastor David Platt prayed for President Donald Trump during the latter's impromptu visit to his church.,2,1.0
199086,Dutch teen author Noa Pothoven was voluntarily euthanized.,0,1.0
199190,"Mark Chambers, mayor of Carbon Hill, Ala., wrote on Facebook that members of the LGBTQ community and other groups should be ""killed out.""",2,1.0
199328,"Queen Elizabeth II called U.S. President Donald Trump an ""amazing person"" with a ""good heart"" in a controversially suppressed interview in June 2019.",0,1.0
199365,"As of June 2019, the United States was ranked as having the cleanest air in the world. ",0,1.0
199382,Queen Elizabeth II wore a Burmese Ruby Tiara as a slight against U.S. President Donald Trump.,0,1.0
199587,"Linda Collins-Smith, a former Arkansas politician who was shot to death in June 2019, was about to testify against Hillary Clinton.",0,1.0
199612,Musician Taylor Swift humiliated a fan for wearing a Trump shirt to one of her shows.,0,1.0
199639,The Trump administration is denying citizenship to some children born on foreign soil to same-sex couples.,1,1.0
199647,"By 6 March, the number of gun-related deaths in the U.S. in 2019 had surpassed the total number of U.S. combatant deaths on D-Day. ",2,1.0
199658,"An image shows a redesign of the character ""Sonic"" for an upcoming movie. ",0,0.0
199821,"In 2018, American taxpayers paid over $90 billion more under the Trump administration's tax law than they did the previous year.",2,1.0
199877,A U.S. tourist in Saudi Arabia was arrested for refusing to trade his wife to a prince for 45 camels.,0,1.0
199954,"A speech delivered by the fictional John F. Kennedy in an episode of ""The Crown"" was derived from real utterances by Kennedy.",2,1.0
199969,"Keanu Reeves said: ""None of us are getting out of here alive, so please stop treating yourself like an after thought.""",0,1.0
200143,"New prohibitions on public drinking and cannabis use ""in every province of Canada"" were scheduled to come into force in July 2019.",0,1.0
200144,"A video shows the actual movements of a ""Gyro Drop"" amusement park ride.",0,1.0
200176,A set of images document the impact of socialism on the lives of citizens.,0,1.0
200190,A new Facebook feature enabling users to report problems by shaking their phones has caused some users to be inadvertently reported for abuse and suspended.,0,1.0
200319,@SixthFormPoet's viral Twitter story about meeting his wife at the graveside of a triple-murderer was substantively accurate. ,1,1.0
200449,"Senior Citizens on Social Security in the U.S. have to pay for Medicare while ""illegal immigrants"" get it for free.",0,1.0
200562,A photograph shows a couple watching the Apollo 8 spacecraft launch in 1968. ,0,1.0
200656,"U.S. Sen. Kamala Harris said that ""White lab coats are a sign of doctors' racism.""",0,1.0
200846,"A photograph shows Frank ""Rocky"" Fiegel, a real-life person who served as the inspiration for the character ""Popeye.""",1,1.0
200851,A meme image shows starving citizens in Venezuela eating garbage.,0,1.0
200928,The Trump campaign offered actors $50 each to cheer him on at his 2015 presidential-campaign announcement.,1,1.0
200929,"A video shows piles of garbage left behind after U.S. President Donald Trump's June 2019 rally in Orlando, Fla.",2,1.0
201036, A photograph shows a giant ammonite fossil from southeastern British Columbia.,2,1.0
201225,A video shows a fish with a human face. ,0,1.0
201277,The city of Seattle does not hose down sidewalks to remove human waste because the practice would be 'racially insensitive.',0,1.0
201469,"Kellogg's released a ""Ranch Pop-Tart."" ",0,1.0
201660,"In June 2019, J.K. Rowling definitively confirmed her antipathy towards trans women and/or opposition to trans inclusion. ",1,1.0
201669,A video shows a lobster writing a series of numbers with a pen. ,0,0.0
201840,"A ""newly uncovered"" photograph reveals Alexandria Ocasio-Cortez was crying over an empty parking lot, not detained migrant children, at a protest in Texas.",0,1.0
202087,Joel Osteen attended an event featuring Lady Gaga. ,2,1.0
202320,Pan Am Flight 914 disappeared in 1955 but reappeared 37 years later and landed without incident. ,0,1.0
202323,On multiple occasions Donald Trump tweeted predictions that President Obama would order an attack on Iran.,2,1.0
202348,"The Obama administration, not the Trump administration, built the cages that hold many immigrant children at the U.S.-Mexico border.",2,1.0
202355,A video shows a tiger briefly chasing a motorcycle. ,2,1.0
202476,U.S. Sen. Kamala Harris is descended from the 19th-century slave owner Hamilton Brown. ,1,1.0
202553,"A photograph shows a Canadian flag displayed across Niagara Falls for Canada Day, July 1, in 2019. ",0,1.0
202659,"A video shows small, white worms inside some cherries.",2,1.0
202661,"The ""Official 2020 Trump vs Democrat Poll"" was published on the president's official campaign website and was authentic. ",2,1.0
202738,A photograph shows a complete hedgehog skeleton. ,2,1.0
202754,Milkshakes containing cement were thrown during protests in Portland in late June 2019.,0,1.0
202793,Non-U.S. citizens can apply for asylum from abroad at a U.S. embassy or consulate office.,0,1.0
202972,A photograph shows a large crowd on the National Mall during U.S. President Donald Trump's 2019 Fourth of July event. ,2,1.0
202976,"A photograph shared on social media in mid-2019 shows a ""skinhead"" police officer with a ""right-wing militia"" tattoo. ",1,1.0
203322,A photograph shows Donald and Ivanka Trump with sex offender Jeffrey Epstein.,0,1.0
203357,"Conservative political commentator Tomi Lahren said “Everyone knows mermaids are white, just like Santa and Jesus.""",0,1.0
203379,U.S. soccer star Megan Rapinoe stomped on a U.S. flag as an unpatriotic gesture after the 2019 World Cup Final. ,0,1.0
203381,Debby Ryan had a heart attack after learning that her former co-star Cameron Boyce had passed away. ,0,1.0
203574,"More than 50 people contracted herpes from drinking bathwater sold to them by the Instagram star Belle Delphine, in July 2019. ",0,1.0
203578,A video shows a large cloud of pollen falling from a toppled tree. ,2,1.0
203611,"Rep. Frederica Wilson advocated prosecuting persons who ""make fun of Congress"" online.",1,1.0
203688,Ross Perot bequeathed $100 million to the re-election campaign of President Donald Trump. ,0,1.0
203729,"A viral video shows the ""Bowlbot 5000"" bowling machine scoring a strike. ",0,1.0
203819,A viral meme of a man nodding features Oscar-winning actor Robert Redford. ,2,1.0
203820,"As of July 2019, migrants are ""free to leave"" U.S. immigration detention centers and return to their countries of origin, at will.",0,1.0
203877,Google removed images of Bill Clinton with Jeffrey Epstein from their search results. ,0,1.0
203880,Donald Trump’s Kentucky and Oklahoma 2016 campaign chairs are in jail for child sex trafficking. ,2,1.0
204003,"The restaurant chain Whataburger is changing their signature colors to blue, black, and white. ",0,1.0
204069,A video shows a talented young child playing table tennis. ,1,0.0
204099,The U.S. Food and Drug Administration is changing their regulations to require plastic seals in ice cream packaging in response to the “Blue Bell ice cream licker.” ,0,1.0
204225,"""Hair-grooming syncope"" is a real fainting disorder that can occur during acts of hair care. ",2,1.0
204271,A meme showing a mug shot of U.S. Rep. Matt Gaetz suggests that the congressman has had “seven DUIs” and is responsible for the “suspicious” death of his college roommate. ,0,1.0
204405,Actor Sam Elliott died in July 2019. ,0,1.0
204424,"U.S. women's soccer forward Megan Rapinoe said ""gross men"" like U.S. President Donald Trump make women ""go gay.""",0,1.0
204511,"In July 2019, the administration of U.S. President Donald Trump initiated deportation proceedings against U.S. Reps. Ilhan Omar (D-Minn.) and Alexandria Ocasio-Cortez (D-NY). ",0,1.0
204527,A judge set convicted registered sex offender Jeffrey Epstein free on probation in a sex-trafficking case after a meeting with the Clintons.,0,1.0
204727,U.S. Speaker of the House Nancy Pelosi offered to drop impeachment proceedings against President Donald Trump in exchange for legislation giving amnesty to all undocumented immigrants in the United States.,0,1.0
204783,The judge officiating in the case of sex offender Jeffrey Epstein was found dead of an apparent suicide. ,0,1.0
204872,A video shows the moment at which an amusement park ride in India collapsed in July 2019.,2,1.0
204908,A photograph shows a young woman flying with President Bill Clinton to convicted sex offender Jeffrey Epstein's island in the latter's plane.,0,1.0
205033,An image shows the official 2020 Olympic logo. ,0,1.0
205122,"Parton was diagnosed with Bell's Palsy, a condition that causes facial paralysis. ",0,1.0
205141,"If you did the ""age challenge"" and used FaceApp to upload your picture, Russians now own all of your photographs.",1,1.0
205266,A video shared widely on social media in July 2019 shows a fire in a car caused by perfume or air freshener ignited by a cigarette lighter. ,1,1.0
205268,Video and photographs show a 5-foot-long jellyfish. ,2,1.0
205309,"Fox News reported that U.S. Rep. Ilhan Omar had delivered a ""profanity-laced attack on President Trump"" by repeating Trump's own words.",2,1.0
205383,"U.S. Rep. Alexandria Ocasio-Cortez called the U.S. and its people ""garbage.""",0,1.0
205444,The U.S. House of Representatives voted to compel the Department of Defense to disclose if it ever used ticks as part of a biological weapons program.,2,1.0
205488,"U.S. Democratic Rep. Ilhan Omar said the terrorist group al-Qaida makes her ""proud.""",0,1.0
205570,A list offers several examples of Democratic politicians who have concealed their 'real names' from the public.,0,1.0
205611,"In July 2019, the state of California banned the sale of Hunt's ""Manwich"" sauce, or the use of the word ""Manwich.""",0,1.0
205618,"Jimmy Carter published an open letter entitled ""Losing My Religion for Equality.""",2,1.0
205693,A photograph shows U.S. President Bill Clinton with billionaire/financier and convicted sex offender Jeffrey Epstein. ,2,1.0
205941,"Crayola named its new blue crayon ""Nipsey Blue"" in honor of the late rapper Nipsey Hussle. ",0,1.0
205983,U.S. actor Tom Cruise was seen at San Diego Comic-Con 2019 driving around in a Ferrari.,0,1.0
206087,"Werner Herzog said: ""Dear America: You are waking up as Germany once did, to the awareness that 1/3 of your people would kill another 1/3, while 1/3 watches.""",0,1.0
206147,"U.S. Rep. Ilhan Omar's father is a ""Somalian war criminal"" living in the U.S. ""illegally.""",0,1.0
206160, Colin Kaepernick is lobbying to remove the National Anthem from football games. ,0,1.0
206331,A photograph shows U.S. President Donald Trump standing next to a manipulated version of the presidential seal. ,2,1.0
206333,"U.S. Rep. Rashida Tlaib expressed joy and celebration about the Holocaust, saying it gave her a ""warm feeling.""",0,1.0
206385,"U.S. President Donald Trump is correct to say that Special Counsel Robert Mueller's report on Russian interference in the U.S. 2016 presidential election found ""no obstruction of justice.""",0,1.0
206474,"U.S. Rep. Ilhan Omar said ""our country should be more fearful of white men.""",1,1.0
206477,U.S. Rep. Ilhan Omar described America as a ”rotten country.”,0,1.0
206551,The Equifax compensation settlement reported in July 2019 was authentic and potentially allowed members of the public to claim monetary benefits. ,2,1.0
206564,"A video shows a piece of raw chicken meat ""twitching"" off of a dinner table. ",1,1.0
206609,"St. Patrick led the genocide of a contingent of Twa 'pygmies' from Central Africa, who were the original inhabitants of Ireland.",0,1.0
206931,"Sex traffickers are leaving zip ties on the cars, homes and mailboxes of potential targets of the crime.",0,1.0
206985,FBI agent Sal Cincinelli's death is linked to the Clinton Foundation.,0,1.0
207195,"A 2018 survey deemed the United States to be ""one of the ten worst countries in the world to be a woman."" ",2,1.0
207321,An artist installed seesaws at the border of the United States and Mexico. ,2,1.0
207413,An image comparison shows a fictional weather map from 2050 and a real weather map from June 2019. ,2,1.0
207464,Properties owned by Jared Kushner in the Baltimore area have accrued multiple building code violations for rodent infestation.,2,1.0
207552,A photograph shows a bulletproof backpack available for sale at a store in the United States. ,2,1.0
207561,"Two customers in a Florida Burger King restaurant told the manager to ""go back to your Mexican country.""",2,1.0
207640,"Samantha Davis, a former staff assistant to Sen. Maggie Hassan, pleaded guilty to crimes related to the hacking of government computers and the release of GOP senators’ addresses during Brett Kavanaugh’s final U.S. Supreme Court confirmation hearing.",2,1.0
207705,A Wisconsin woman involuntarily lost her hair in July 2019 after she used conditioner that had been tampered with by someone at a Walmart store.,1,1.0
207765,Doctors removed 526 tooth-like structures from a child's mouth in India. ,2,1.0
207837,U.S. Rep. Liz Cheney accused tribes of “destroying our Western way of life” over court-mandated protections for the Yellowstone grizzly bear.,2,1.0
207916,"A photograph found in the El Paso mall shooter's Twitter account shows ""Trump"" spelled out in firearms.",1,1.0
208014,"After the 2019 El Paso shooting, President Trump deleted tweets that referred to immigrants as ""invaders.""",0,1.0
208115,"Connor Betts, the suspect in the Dayton mass shooting in August 2019, has on social media described himself as a leftist, expressed “pro-Satan” views, and has stated support for Elizabeth Warren.",2,1.0
208171,The United States had 251 mass shootings during the first 216 days of 2019. ,1,1.0
208200,U.S. President Donald Trump laughed during a rally in Florida when an audience member suggested shooting migrants.,2,1.0
208218,"A photograph shows several young males wearing “Team Mitch” shirts while strangling, kissing, or otherwise posing with a cardboard cutout of U.S. Rep. Alexandria Ocasio-Cortez.",2,1.0
208330,"TV host Brian Kilmeade said, “If you use the term 'This is an invasion,' that's not anti-Hispanic. It's a fact.""",2,1.0
208343,A portion of money from every Bang Energy purchase goes toward funding U.S. President Donald Trump's 2020 re-election efforts. ,0,1.0
208471,"U.S. President Donald Trump referred to the mass shooting in Dayton, Ohio, in August 2019 as having happened in Toledo, Ohio.",2,1.0
208517,The U.S. Department of Defense planned to reduce the funding available for a military-retirement program in order to contribute to the construction of a U.S.-Mexico border wall.,2,1.0
208533,"Joe Biden incorrectly referred to the locations of massacres in El Paso, Texas, and Dayton, Ohio, in early August 2019 as having happened in ""Houston"" and ""Michigan.""",2,1.0
208598,"""The Hunt,"" originally set for release in September 2019, will feature liberal or left-wing characters hunting supporters of U.S. President Donald Trump for sport. ",1,1.0
208754,Massachusetts has certain strict gun-ownership requirements and the lowest rate of gun deaths in the United States. ,2,1.0
208911,Holocaust-era diarist Anne Frank wrote about families being torn apart and women and children being separated.,2,1.0
209110,"Emma Breier, the daughter of an American diplomat, was used as a ""crisis actor"" for U.S. President Donald Trump's hospital visit after the Dayton mass shooting in August 2019.",0,1.0
209117,"The hosts of ""Fox & Friends"" described children's TV host Fred Rogers as an ""evil, evil man.""",2,1.0
209158,Convicted sex offender and billionaire Jeffrey Epstein introduced Donald and Melania Trump.,1,1.0
209180,"In the summer of 2019, the Land of Lincoln Goodwill organization ended the paid employment of disabled workers.",1,1.0
209186,U.S. 2020 presidential candidate Bernie Sanders 'pledged to reveal info on aliens' if he won the 2020 election.,1,1.0
209237,U.S. Attorney General William Barr secretly visited the prison where billionaire financier Jeffrey Epstein was held “about two weeks” before the latter's death in the summer of 2019. ,0,1.0
209327,"In the aftermath of two mass shootings, President Donald Trump attacked a political opponent and bragged about crowd sizes during remarks about the incidents, whereas past presidents offered words of comfort and solidarity.",1,1.0
209380,Blue-green algae (known scientifically as cyanobacteria) are capable of poisoning dogs and other pets. ,2,1.0
209541,Amazon allows customers in the United States to rent certain textbooks for a fee. ,2,1.0
209552,"An image shows a sign for the ""Cum Park Plaza"" shopping center. ",1,0.0
209595,A Trump administration official moved to change the poem inscribed on the base of the Statue of Liberty in New York.,1,1.0
209745,"In the summer of 2019, based on advice from an advocate general, the European Court of Justice was set to require ""Jewish-made"" products to be labeled as such. ",0,1.0
209786,A set of photographs shows the gruesome results of a pico jackfruit snake bite. ,1,1.0
209887,Jeffrey Epstein once owned or displayed in his home a painting that depicted former President Bill Clinton wearing a blue dress. ,1,1.0
210036,"The word ""maga"" means ""easily fooled idiot"" in Nigerian Pidgin. ",2,0.0
210055,Kellogg's Corn Flakes were originally created in an effort to discourage American consumers from masturbating. ,0,1.0
210149,A photograph shows a man hand-feeding a polar bear in Russia. ,2,1.0
210354,"In August 2019, workers at the Shell plant in Beaver County, Pennsylvania, were told to either attend a speech by U.S. President Donald Trump or lose pay. ",2,1.0
210409,"The pharmacy-store chain CVS is a ""major donor"" to U.S. President Donald Trump's 2020 reelection campaign.",1,1.0
210533,"U.S. Federal Election Commission Chair Ellen Weintraub wrote an open letter to President Donald Trump in August 2019, asking him to share any evidence he had of voter fraud. ",2,1.0
210535,"Silent-era actor Charlie Chaplin wrote a poem entitled, ""As I Began to Love Myself."" ",0,1.0
210556,Members of the U.S. Congress were initially paid on a per diem basis to preclude them from raising their own salaries.,0,1.0
210630,Actor Tom Selleck has publicly endorsed U.S. President Donald Trump. ,0,1.0
210658,"U.S. President Donald Trump ""crashed"" a wedding a ""groped"" the bride.",0,1.0
210745,Portions of the Amazon rainforest were on fire in August 2019.,2,1.0
210765,"In a brief before the U.S. Supreme Court in Harris Homes v. EEOC, the Department of Justice argued that employers should be allowed to force female employees to wear skirts, if the employer was Christian.",0,1.0
210833,U.S. Energy Secretary Rick Perry posted a legal-notice hoax to his Instagram account. ,2,1.0
210953,"An episode of ""The Simpsons"" predicted that U.S. President Donald Trump would cancel his trip to Denmark after the prime minister refused to sell Greenland to the United States. ",0,1.0
211174,A Fox News guest referred to people injecting marijuana into their systems.,1,1.0
211259,"CNN published an article entitled ""Should Women be allowed to breastfeed on the battlefield?"" ",0,0.0
