tweet_id,check_worthiness,score,tweet_text,reasoning,raw_response
1236473220783636481,1,,"THREAD: On #Coronavirus, we may be entering a period of accelerating cases. The country could look very different over next two weeks. We’ll get through this, but need to take steps now to limit the scope and impact of virus. There are things we can do now to help ourselves. 1/n",,"  Sure, I'd be happy to help you evaluate the tweet and provide my assessment.1. Identify if the tweet contains a verifiable factual claim:The tweet contains a verifiable factual claim in the statement ""the country could look very different over the next"
1237227416042364933,0,,"For those liberals who blew their butt plugs over people calling the Corona virus that originated in Wuhan the (wait for it...) #WuhanCoronavirus, here’s a history refresher... #Numbskulls https://t.co/BHD4ZDnuTI",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that the COVID-19 virus originated in Wuhan. This is a verifiable factual claim,"
1236837019336269826,1,,Just got a look of guidlines for testing COVID-19 at a San Diego hospital and they are...really bad! In order to get a test the patient has to have had close contact w someone w a confirmed infection or travelled to an infected area. But that's totally insufficient!,,"  Sure, I'd be happy to help you evaluate the tweet and provide my reasoning.1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The tweet states that the COVID-19 testing"
1237419307782393857,0,,"$57 round trip to LA, thanks corona virus https://t.co/KiNfqQ5MIb",,"  Sure, I'd be happy to help you evaluate the checkworthiness of the tweet you provided.1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that the round trip to LA costs $57 due to the COVID-"
1235951676294606848,0,,The #Coronavirus is spreading. Let’s make education spread faster. Please read &amp; retweet to so we are all ready for #COVID19.https://t.co/kkprJkwAiT,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a verifiable factual claim in the form of a statement about the spread of the coronavirus. The tweet"
1236101614181720069,0,,"For everyone who prioritizes “consumer choice” over a single payer healthcare system, understand that when you force people’s access to healthcare to be tied to their employment, you actually take away their freedom and increase the precariousness of their lives ⬇️ https://t.co/1Q6tcLEFum",,"  Sure, I'd be happy to help you evaluate the tweet for checkworthiness!Task 1: Identify if the tweet contains a verifiable factual claim.The tweet contains a claim that tying people's access to healthcare to their employment takes away"
1237453703466156034,0,,"I've just been informed that my COVID-19 lab result was negative. In an abundance of caution, I will remain under self-quarantine at the advice of medical professionals through Thursday at 2pm. I continue to feel fine and show no symptoms.",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The author of the tweet states that they have received a negative COVID-"
1237399797734223873,0,,Corona got these flights cheap as hell why not https://t.co/9Oh44VXNa1,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The author of the tweet is stating that Corona (presumably the"
1237492257458204673,1,,"📊 France, Spain and Germany are about 9 to 10 days behind Italy in #COVID19 progression; the UK and the US follow at 13 to 16 days. In Italy we waited too long, these countries should really start implementing aggressive containment measures now. https://t.co/xL7jUczpmY",,"  Sure, I'd be happy to help you evaluate the checkworthiness of the tweet you provided!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a verifiable factual claim in the form of a comparison of the COVID-1"
1236100103917756416,1,,"Corona Virus Pro Tip: If you mix Emergen-C with Vodka you literally cannot get sick, it’s actually science",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that mixing Emergen-C with vodka cannot make someone sick. This is a factual claim, as"
1236790504249057280,1,,.@SenSchumer &amp; I are demanding that the Trump Administration prioritize the health and safety of American workers and their families over corporate interests. #coronavirus https://t.co/S8TuwaHQeM,,"  As a fact-checking assistant, I have evaluated the tweet you provided and have determined that it contains a verifiable factual claim. Here are my thoughts on each of the tasks you assigned:1. Identify if the tweet contains a verifiable factual claim:Yes,"
1237249222442807296,0,,“Israel announces mandatory two-week quarantine for all overseas arrivals.” Want to bet Israel doesn’t have an epidemic in their country? Borders are a wonderful thing. #Coronavirus https://t.co/4vMYI6OCGg,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a factual claim that Israel has announced a mandatory two-week quarantine for all overseas arrivals. This"
1236615342736076801,0,,Nancy Binay is the most improved politician in the past years. Everyone who made fun of her dark skin can choke now. https://t.co/CTFQ4IQy8W,,"  Sure, I'd be happy to help you evaluate the tweet!Task 1: Identify if the tweet contains a verifiable factual claimThe tweet states that Nancy Binay is the ""most improved politician"" and that those who made fun of her dark skin can """
1236739714897473536,1,,"In the wake of the #coronavirus, Sen Josh Hawley introduces a bill to end United States dependency on China for the manufacturing and distribution of our medical supply. https://t.co/BRx40LQ1Du",,"  Sure, I'd be happy to help you evaluate the checkworthiness of this tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The tweet states that Senator Josh Hawley has"
1236937893798707201,1,,"I wanted detailed Covid-19 data, but had a hard time finding numbers without accompanying media bias. I collected it myself, and am sharing here. In this thread: - Incubation Time - Symptom Occurrence - Transmission Rates - First 20 US cases by date and location (cont'd)",,"  Sure, I'd be happy to help you evaluate the tweet!Task 1: Identify if the tweet contains a verifiable factual claimThe tweet contains several factual claims, which I have identified below:* ""I wanted detailed Covid-19"
1236269496878366726,1,,"Truly sobering analysis: US more vulnerable than many countries to #coronavirus owing to combination of high numbers of uninsured, many w/o paid sick leave, and a leadership that has downplayed the challenge while not preparing the country for it. https://t.co/oDhp4DpnMi",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a factual claim that the United States is more vulnerable to the COVID-19 pandemic than many other countries due"
1236839326916341760,1,,"I don't know who needs to hear this but Alberta just added COVID19 testing to ALL respiratory swabs done in ER or hospital. So if you're looking for flu, you'll also get an answer on #covid19. Should be #StandardOfCare IMHO.",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a verifiable factual claim in the statement ""Alberta just added COVID-19 testing to ALL respiratory sw"
1221825190847483907,1,,"An antiviral spray against novel #coronavirus has developed in Shanghai Public Health Clinical Center, which can be put into throat as shield from virus. The spray can greatly help protect front-line medical staff, yet mass-production for public use is not available for now. https://t.co/bmRzCssCY5",,"  Sure, I'd be happy to help you evaluate the checkworthiness of the tweet you provided.Task 1: Identify if the tweet contains a verifiable factual claimThe tweet states that an antiviral spray against the novel coronavirus has been developed"
1236095399691083776,1,,#COVIDー19 Something we all need to be aware and alert of. It's now up to 3rd gen infection. Watch this video (borrowed) to understand how easy it is to spread the virus. #coronavirus https://t.co/USNpSQl2pP,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The tweet mentions the COVID-19 virus and how easy it is"
1237107071947948032,0,,Can someone explain why people who came in contact with the CPAC attendee are doing self quarantine instead of getting a #coronavirus test? Wouldn’t we want to know ASAP if anyone that attendee interacted with now has the virus? https://t.co/MKoCMA0eDb,,"  Sure, I'd be happy to help you with evaluating the tweet!Task 1: Identify if the tweet contains a verifiable factual claim.The tweet states, ""Wouldn't we want to know ASAP if anyone that attendee"
1236906182796644353,1,,"At a S. Korean gov't briefing on COVID-19 response: ""The gov't is covering the financial costs for related testing and treatment instead of saddling individuals with those expenses. The gov't is also reimbursing medical facilities for losses incurred from imposed quarantines.""",,"  Sure, I'd be happy to help you evaluate the tweet you provided!Task 1: Identify if the tweet contains a verifiable factual claimThe tweet contains a verifiable factual claim in the statement ""The gov't is covering the financial costs for"
1236718775099064320,0,,passport twitter been quiet since corona hit. shouldve spent ur money on jordans,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet mentions ""Jordans,"" which could be interpreted as a reference to a specific brand of shoes. Therefore, the twe"
1237503494325559296,1,,"EXCLUSIVE Nadine Dorries, a health minister, has become first MP to be diagnosed with coronavirus She has been in Westminster for past week, met hundreds of people, and attended a No 10 reception hosted by Boris Johnson on Thursday https://t.co/3seuE2NGYE",,"  Sure, I'd be happy to help you evaluate the tweet!Task 1: Identify if the tweet contains a verifiable factual claimThe tweet contains a claim that Nadine Dorries, a health minister, has been diagnosed with COVID-19. This"
1237514979881844737,0,,Exhibit A 😭🥴 https://t.co/auAMfixbFY https://t.co/DKryjwAkdH,,"  Sure, I'd be happy to help you evaluate the tweet!Task 1: Identify if the tweet contains a verifiable factual claimUpon reviewing the tweet, I can confirm that it does contain a verifiable factual claim. The tweet states that"
1237580045553524736,1,,"Four days ago @realDonaldTrump said he “stopped” the #coronavirus &amp; “closed it down.” As of tonight, there are over 1,000 cases in America with at least 31 deaths. The virus has now spread to 37 states. And we still lack sufficient testing. #FactsMatter https://t.co/HE1xjCRj66",,"  Sure, I'd be happy to help you with evaluating the tweet you provided!Task 1: Identify if the tweet contains a verifiable factual claimYes, the tweet contains a verifiable factual claim. The tweet states that President Trump said he """
1236253902242226176,0,,Me arriving in France after paying $00.38 for my round trip plane tickets because of the corona virus scare https://t.co/cISc2Y1uEs,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet states that the author paid $0.38 for their round trip plane tickets to France due to the COVID-19"
1236505833673879552,0,,"To my dear students: Due to confirmed case of COVID-19 virus in Rizal, there will be no more research defense however you need to pass the manuscript on March 20. Stay at home and work individually. P.S. your life is more precious than your grades as a teacher I will do my part.",,"  Sure, I'd be happy to help you evaluate the tweet you provided!Task 1: Identify if the tweet contains a verifiable factual claim.Upon reading the tweet, I noticed that it contains a factual claim about the COVID-19 virus in"
1237219150931599362,1,1,"Kevin McCarthy calling corona virus Chinese is a racist ploy to make a public health issue something that can be blamed on ""others"" - API kids in schools already being taunted about having the virus - this kind of ""leadership"" by Republicans is a real danger to all of us.",,"  Sure, I'd be happy to help you evaluate the tweet and provide a checkworthiness score.1. Identify if the tweet contains a verifiable factual claim:The tweet contains a verifiable factual claim in the form of a statement about the origin of the COVID"
1236064273186672640,0,1,If this Corona scare doesn’t end soon imma have to intervene,,"  Sure, I can help you evaluate the tweet and provide a checkworthiness score.1. Identify if the tweet contains a verifiable factual claim:The tweet contains a statement that could be considered a factual claim, which is ""If this Corona scare doesn’"
1236535783605121026,0,,"THREAD: Fri Jan 31, 2020, a few weeks before #Coronavirus has officially spread to other countries (which led to the bad stock market week Feb 24-Feb 28), the Trump Admin announced travel restrictions on China. Here is some of the reporting it generated. Take Politico of 2/4/20.",,"  Thank you for providing the tweet for evaluation. Based on the information provided in the tweet, I will perform the tasks you have outlined to determine the checkworthiness of the tweet.1. Identify if the tweet contains a verifiable factual claim:Yes, the"
1236887326753574912,1,,"Look at the hospitals diagnosing COVID-19. St. Luke's, Cardinal, Makati Med, Medical City. COVID-19 isn't just purely a health issue. There is a strong class problem as well. Pag-mayaman, COVID. Pag-mahirap, ubo at sore throat lang.",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that COVID-19 is not just a health issue but also a class problem. This claim can be verified"
1237156303304302592,1,,"Tonight we crossed an important threshold: @CPAC ended 9 days ago. According to the experts we consulted that timing w NO NEW corona cases and NO attendees w symptoms is a huge turning point. Over 10,000 in a hotel w the virus present and no one is positive. 🙏🏻👍🏻🇺🇸",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that there were no new COVID-19 cases and no attendees with symptoms at the Conservative"
1236766822684405766,0,,If anyone near our shop has to self isolate over the corona virus and are on benefits I will put together a two week food parcel that will be delivered to your door .,,"  Sure, I'd be happy to help you evaluate the tweet and provide my assessment.1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The tweet states that the author will deliver a"
1237478365638074374,1,,Amazing! Passengers at the Kigali Bus Park have to wash their hands before getting onto buses as a prevention and risk reduction #Coronavirus outbreak. #Rwanda https://t.co/PbNxXrWjbM,,"  Great, let's evaluate the tweet you provided!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The statement ""Passengers at the Kigali Bus Park have to wash their hands"
1237107445685772289,0,,Anyone else notice that COVID-19 seemed to pop up almost immediately after impeachment failed?,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that COVID-19 seemed to pop up immediately after impeachment failed. This claim is a factual"
1236666314212556800,1,,"How did @realDonaldTrump fail to contain #coronavirus? 1. By focusing on China, he failed to stop the virus coming in from other countries; 2. By focusing on foreign nationals, he failed to stop virus carried by US travelers; 3. By not testing, he let the virus spread undetected. https://t.co/XzB9vXHiQv",,"  Great, let's evaluate the tweet you provided!1. Identify if the tweet contains a verifiable factual claim:The tweet contains three claims:* ""By focusing on China, he failed to stop the virus coming in from other countries.""* ""By"
1236840007480020992,0,,"Zika, Ebola, Lyme disease, German measles, Spanish flu, Reston virus, West Nile virus, Hong Kong flu are/were all fine tho? https://t.co/w2n6AK7siu",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that Zika, Ebola, Lyme disease, German measles, Spanish flu, Reston virus,"
1237349518359724032,0,,"Just two months ago, Taal Volcano was erupting, giving rise to great fear and suffering. Today, serenity reigns in Taal, reminding us that the COVID-19 outbreak, too, will come and go, and with social solidarity, we can emerge stronger as a nation. 📷 Tomas Tirona https://t.co/FWyYBdRi7a",,"  Sure, I'd be happy to help you evaluate the checkworthiness of this tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a verifiable factual claim in the statement ""Taal Volcano was erupting,"
1236951328783388672,0,,"Saw some irregularities w/ the usage of the ff. in articles, to provide clarity: 🧬 SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus 2) is the virus. 🦠 COVID-19 (Coronavirus Disease 2019) is the disease. Hence, SARS-CoV-2 causes COVID-19. Nonetheless, stay safe. 🙏🏻",,"  Great, let's evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The statement ""SARS-CoV-2 causes COVID-19"" is a fact"
1236754358886371328,0,,"we are going to look back and feel really silly about the anxiety and the panic buying. #COVID19 is really contagious and not terribly dangerous, unless you have compromised health already or live in a place with a ton of pollution. This is a massive overreaction.",,"  Sure, I'd be happy to help you evaluate the tweet and determine its checkworthiness!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The author is stating that COVID-19"
1237440523327045632,0,,Corona is a black light and America is a cum-stained hotel room,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a statement that ""Corona is a black light."" This is a factual claim as ""Corona"" is a"
1236576408471822336,1,,Two week’s sick pay: 🇬🇧UK £188.50 What you’d get if you lived in: 🇦🇹Austria £574.70 🇩🇪Germany £574.70 🇸🇪Sweden £459.76 🇳🇱Netherlands £402.29 🇪🇸Spain £241.37 Statutory sick pay in the UK isn’t enough to live on. RT if you want decent #SickPayForAll #Coronavirus #Ridge #Marr,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains several verifiable factual claims, including:* The amount of sick pay in the UK, Austria, Germany, Sweden"
1237107865325834246,1,,"Genuinely confused here: we have three members of congress prophylatically self-quarantining because of possible Covid-19 exposure, but are they not being tested? Seems like they should be tested, right?",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The tweet mentions that three members of Congress are self-quarant"
1237238011642793984,0,,"Please help combat xenophobia: 1. Don't call COVID-19 ""Chinese coronavirus"" or the ""Wuhan virus"" 2. Don't shun Asian people or businesses 3. Call out racism in the media when you see it (stories on COVID do not need to have a photo of an Asian person, tyvm) https://t.co/QiE6VbhHJb",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a factual claim that the COVID-19 pandemic should not be referred to as ""Chinese coronavirus"""
1236709853126627337,0,,Read this thread and RT. Great perspective you won’t hear from the media. https://t.co/p8wguoSrtH,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that the reader won't hear from the media, which could be interpreted as a statement about the media's"
1236448518585319424,0,,But I thought the Corona Virus was just a Democratic hoax to hurt Trump? Moral to the story: science and nature do not give a damn what Party you belong to. https://t.co/G3v509JQzC,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that the Coronavirus is not a Democratic hoax, but rather a real and dangerous virus that affect"
1237391701775249408,0,,"covid-19 is making Namjoon angry and sad because he can't see karmy so, i have instructions: https://t.co/haUAetNJtH",,"  Sure, I'd be happy to help you evaluate the tweet!Task 1: Identify if the tweet contains a verifiable factual claim.Upon reviewing the tweet, I found that it contains a verifiable factual claim. The tweet mentions a specific"
1237430016478191619,0,,"If you're wondering why it's a bunch of older LGBTQ people trying to urge people to take the Corona Virus seriously and not just shrug because you think that only the old and infirm will die, I am here to remind that they already watched that kind of callousness in action.",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a factual claim that the older LGBTQ population is trying to urge people to take the COVID-1"
1236694056433926146,1,,"Dear @Surgeon_General Adams: You told @jaketapper today that last week, you weren’t aware of any doctor asking for a #coronavirus test that couldn’t get it. ER doc in this article had patient with symptoms &amp; was denied test. Do you want to clarify? https://t.co/XpJJzA18VM",,"  Great, thank you for providing the tweet for evaluation! Here's my assessment of its checkworthiness:1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that the Surgeon General, Dr. Adams, made a statement about"
1237497416862986241,0,,"We doing all this shit for corona virus and niggaz can’t send Flint, Michigan a good plumber.",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains the phrase ""Flint, Michigan a good plumber."" This is a factual claim as it refers to a specific"
1236678669768093701,1,,"Anong effect ng isang araw na suspension of classes/work? Nothing. Instead: 1. Disclose the areas na may cases ng COVID-19 2. Incubation period of the virus is 1-2 weeks thus, we should also suspend classes/work for 14 days 3. Sanitize buildings, schools, streets #WalangPasok",,"  Sure, I'd be happy to help you evaluate the checkworthiness of the tweet!Task 1: Identify if the tweet contains a verifiable factual claimThe tweet contains a factual claim that the incubation period of the COVID-19 virus is"
1237310167814791168,0,,It's like suicide but minus the haram part I'm in https://t.co/v56EEOBASW,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a statement that could be interpreted as a factual claim, which is ""It's like suicide but minus the har"
1237460460749766657,0,,"The first Silicon Valley death from COVID-19 was a woman in her 60s. Both my parents are in their 60s. If you want to travel internationally and be socially irresponsible just because you're young, ""it's just the flu,"" or flights are cheap then you're just an inconsiderate brat.",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a factual claim that a woman in her 60s was the first Silicon Valley death from COVID-1"
1237068715314892802,1,,BREAKTHROUGH: Chloroquine phosphate -- an old anti-malaria drug -- has shown apparent efficacy in treatment of COVID-19 associated pneumonia in clinical studies. Chloroquine provides both anti-viral and anti-inflammatory benefits to patients,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The statement ""Chloroquine phosphate -- an old anti"
1237395939171561472,0,,I know everyone is freaking out about COVID-19 at the moment but here's some FAB news to make the world seem like a less scary place. https://t.co/InykD5tcTl,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a factual claim that the COVID-19 pandemic is less scary due to some unspecified ""FAB"
1237404677307760640,1,,"Ebola has a 50% death rate. If you got infected, you’d most likely die. Covid-19 has a 3.4% death rate. Obviously not as bad as Ebola—but that makes it up to 34x more deadly than the seasonal flu https://t.co/bCyOeedRAy https://t.co/ga2RDGhpIQ",,"  Sure, I'd be happy to help you evaluate the tweet!Task 1: Identify if the tweet contains a verifiable factual claimThe tweet contains a claim that Ebola has a 50% death rate, and Covid-19 has a"
1236932313642143745,0,,1/ Many of you ask me why I take the COVID-19 outbreak so seriously. Current numbers of cases and deaths are *not* why. 👇 A thread on why I’m worried and what I do personally in this situation.,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that the COVID-19 outbreak is serious and that the number of cases and deaths are not why."
1236289649737371648,1,,Panic buying and stockpiling of toilet roll continues. These are the scenes at Costco in Farnborough in Hampshire today. #coronavirus #toiletpaperpanic #panickbuying https://t.co/JLlZVVS7EH,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The tweet states that ""panic buying and stockpiling of"
1237501242567544835,0,,"Everyone can help prevent the spread of #COVID19. Call your doctor if you develop symptoms, have been in close contact with a person known to have COVID-19, or have recently traveled from an area with widespread or ongoing community spread of COVID-19. https://t.co/ehL8kmRHaN. https://t.co/KwrKO7VNub",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a verifiable factual claim in the form of a statement of advice. The statement is ""Everyone can help prevent the"
1237029903112888321,0,,"Isa sa pinakamaganda mong maa-ambag about COVID-19 outbreak ay “pananahimik” Stop spreading fake news and do research first before posting something online. And also, Wash your hands intensely. Avoid touching your face. Pray. Pray. Pray.",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that ""pananahimik"" (which means ""magandang"" or ""beautiful"" in"
1237270988334592001,0,,BREAKING: Department of Health announces 11 more confirmed cases of #COVID19. Cases now at 35 in PH. | via @raphbosano #coronavirus https://t.co/IJXPRvsiSN,,"  Sure, I'd be happy to help you evaluate the tweet!Task 1: Identify if the tweet contains a verifiable factual claimThe tweet states ""11 more confirmed cases of #COVID19. Cases now at 35 in PH"
1237477595916251137,1,,"Why has it taken the threat of a virus before they started cleaning tube stations?? Trains should be cleaned every week, the seats have more dust than sahara desert. https://t.co/mNElIEGfRi",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that London tube stations are not being cleaned regularly, specifically that it has taken a virus for them to start"
1236936132715143168,0,,"There are now 10 new confirmed cases of #COVID19. Total now at 20, according to DOH | via @kristinesabillo https://t.co/0iSXAumCKH",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The statement ""there are now 10 new confirmed cases of #CO"
1237138362261258244,0,,"Why is CDC's data on US cases lagging behind other entities (including WHO)? Why are we only learning from the AP about a reported CDC recommendation that older Americans not fly, and that the White House blocked CDC from publicizing that recommendation? https://t.co/6j1Cael8ZR",,"  Sure, I'd be happy to help you with that! Here's my evaluation of the tweet:1. Identify if the tweet contains a verifiable factual claim:The tweet contains a verifiable factual claim in the form of a question: ""Why is CD"
1236601634454528000,0,,"Not just Manila, pero pwede bang buong ncr l, mga mayors? Imagine students travelling from one city to another, iba't ibang tao nakakasalamuha. It's possible that there are people out there na may covid-19 without them knowing. Not all of us have face masks as well. #WalangPasok",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet mentions ""COVID-19"" and ""face masks,"" which are both verifiable facts. The claim that ""not"
1237204103970689026,1,,The President won’t let us see this. What is he hiding? Stalled Intelligence Report Warns of Pandemic Dangers | Time ⁦@ODNIgov⁩ #coronavirus https://t.co/XbBmyqFN9k,,"  Sure, I'd be happy to help you evaluate the tweet and determine its checkworthiness.Task 1: Identify if the tweet contains a verifiable factual claimThe tweet contains a claim that the President is hiding something related to an intelligence report on the dangers"
1237015260571168768,0,,"JUST IN: President Duterte suspends classes on all levels in Metro Manila from March 10 to March 14, 2020 amid threat of #COVID19 #WalangPasok https://t.co/62wpoA647k",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The tweet states that President Duterte has suspended classes on all"
1236848918849294336,0,,self quarantine #coronavirus https://t.co/oJszpmfjDg,,"  Great! Let's evaluate the tweet you provided:Tweet: ""self quarantine #coronavirus https://t.co/oJszpmfjDg""Task 1: Identify if the tweet contains a verifiable factual claim."
1237034836893650945,0,,"Dear @realDonaldTrump: Do you mean when the news showed you telling the American people that you “stopped” the #coronavirus &amp; “closed it down”? Or are you referring to the news showing Kudlow &amp; @KellyannePolls saying virus was “contained”? Also, when are we getting test kits? https://t.co/uYp4SmY7zR",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a claim that the President of the United States, Donald Trump, made a statement about stopping or containing the COVID-1"
1237503272555909120,0,,Update of confirmed #COVID19 cases outside of China: #corona #coronavirus #CoronaVirusUpdate #Korona #koronawirus #Covid_19 #COVID2019 #coronavirusturkey #coronavirusitalIa https://t.co/u75FE6Asgm,,"  Sure, I'd be happy to help you with evaluating the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a statement about the number of confirmed COVID-19 cases outside of China. This is a factual claim that"
1236181131147522049,0,,Toilet paper completely sold out in supermarkets? Did you lot not wipe your ass before corona,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a factual claim that toilet paper is completely sold out in supermarkets. This is a verifiable claim"
1236829798133108736,0,,"FYI: Calling #COVID19 the ""Wuhan Virus"" is racist.",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The tweet states that calling COVID-19 the ""Wuhan"
1236254338651009024,0,,Such a bad time for PH to deal with COVID-19 right now when we have the most number of incompetent people in the government -- led by the most incompetent president we ever had. Just look at how he and his head in DOH is (mis)handling this the past 6 weeks.,,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a factual claim about the number of incompetent people in the government and the mismanagement of COVID-19"
1237026024069533696,1,,"Dear @realDonaldTrump: Your myopic focus on China let the virus come In from other countries. Your myopic focus on foreigners let the virus be carried by US travelers. That’s why #coronavirus has spread to 34 states, with 545 cases &amp; 22 dead. What we needed were test kits. https://t.co/lQKWfVl2iS",,"  Great, thank you for providing me with this tweet to evaluate its checkworthiness! Here's how I would approach the task:1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The twe"
1236791600920969216,0,,"Extraordinary really, how Russia doesn’t have a single case. https://t.co/i1CNMf2uDy",,"  Sure, I'd be happy to help you evaluate the tweet!Task 1: Identify if the tweet contains a verifiable factual claim.The tweet states, ""Russia doesn't have a single case of COVID-19."" This is a factual"
1236863032229105664,0,,"As announced by the DOH, there is a covid-19 patient currently confined in Medical City Pasig. There is also a covid-19 patient who is a Pasig resident, but is currently confined in a private hospital outside of Pasig. The LGU is closely coordinating with the DOH.",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:Yes, the tweet contains a verifiable factual claim. The tweet states that there is a COVID-19 patient currently conf"
1236699280569774081,0,,"Really disgusting how the media pivoted from their January “Trump is taking the Coronavirus too seriously” gaslighting, to their new bullshit line that “Trump isn’t taking Coronavirus seriously enough.” They’re awful people who are absolutely committed to making the world worse. https://t.co/cDIqG9dKei",,"  Sure, I'd be happy to help you evaluate the tweet!1. Identify if the tweet contains a verifiable factual claim:The tweet contains a factual claim when the author states that the media is gaslighting the public by first saying that Trump is taking"
